,page_id,avg_bits_per_token,avg_surprisal_per_token,total_bits,n_tokens,cer,levenshtein,gt_length,normalization_profile
39,3200801632,0.01801008090540888,0.006815553732642144,11.634512264894138,646,0.012269938650306749,36,2934,all
40,3206235685,0.043784103819053816,0.019061333473819646,16.72552765887856,382,0.011538461538461539,18,1560,all
41,3206328941,0.03643617397172078,0.009209132326946472,15.849735677698542,435,0.008989952406134321,17,1891,all
42,3206225928,0.02498109991696257,0.008677589969618454,19.73506893440043,790,0.013379872018615475,46,3438,all
43,3206277695,0.03599650773160085,0.011748496095905296,18.646191004969243,518,0.004801396769969445,11,2291,all
44,3200812712,0.022843435965708318,0.007093226664142767,6.7388136098839535,295,0.0015255530129672007,2,1311,all
45,3206314316,0.02423408611524527,0.007443613515982042,17.351605658515613,716,0.0059692114357524344,19,3183,all
46,3206329377,0.04460818280670077,0.016272805126937497,5.576022850837597,125,0.0035026269702276708,2,571,all
47,3200811892,0.03219377621520762,0.00851967247920755,18.350452442668345,570,0.003211561621838619,8,2491,all
48,3206257745,0.025823263456316973,0.009603734490434824,15.209902175770697,589,0.004291845493562232,11,2563,all
49,3200810882,0.026546974237523065,0.011242713587813846,14.81321162453787,558,0.016595744680851062,39,2350,all
50,3200807974,0.03861821007344876,0.016118732637065925,30.083585647216587,779,0.011349693251533743,37,3260,all
51,3206247301,0.04283277859597099,0.011131793535418228,18.803589803631265,439,0.015599784830554062,29,1859,all
52,3206253371,0.027406253122305615,0.011967394104640006,17.402970732664066,635,0.008504058755315036,22,2587,all
53,3206235678,0.10320647217855428,0.04970134099188999,102.27761392894729,991,0.040729339332228276,172,4223,all
54,3206241106,0.024011560592032386,0.00788457216691709,18.63297101941713,776,0.004563431700638881,15,3287,all
55,3200812918,0.029636700868299917,0.007447742774722614,11.884317048188267,401,0.0034403669724770644,6,1744,all
56,3200807901,0.019615732744520203,0.007973767827434563,10.259028225384066,523,0.0023375409069658717,5,2139,all
57,3200807900,0.02010813726771447,0.007232456361614446,10.818177850030384,538,0.005298013245033113,12,2265,all
58,3206238634,0.04026799001603403,0.015903195880408293,12.281736954890379,305,0.0020604395604395605,3,1456,all
59,3206258239,0.02317283488655604,0.00631709805959006,9.871627661672873,426,0.004779607010090282,9,1883,all
60,3206227018,0.31489730690528617,0.16633079959598626,358.9829298720262,1140,0.12201646090534979,593,4860,all
61,3200811032,0.018558813944737393,0.0062763020955137255,12.8055816218688,690,0.0034482758620689655,10,2900,all
62,3206257161,0.03702131644892961,0.0123297112901883,27.1366249570654,733,0.007310870947234584,23,3146,all
63,3200810790,0.022122880794474338,0.005534725872518885,13.627694569396192,616,0.005190311418685121,15,2890,all
64,3206239500,0.05629077002211697,0.018979104438524224,18.519663337276484,329,0.0205078125,21,1024,all
65,3200810926,0.02049726579056049,0.005186503440306865,10.945539932159301,534,0.0036719706242350062,9,2451,all
66,3200811290,0.01623034344686938,0.005737120549038592,9.851818472249713,607,0.0015174506828528073,4,2636,all
67,3206328498,0.035829925390362026,0.015229874803935237,23.970220086152196,669,0.003121748178980229,9,2883,all
68,3206232857,0.054812484692189474,0.021957888411359098,46.64542447305324,851,0.011474951021550517,41,3573,all
69,3200810717,0.021965460458337572,0.00690943258688993,12.146899633460677,553,0.01231945624468989,29,2354,all
70,3206266075,0.023956631075396993,0.011522698758267794,15.21246073287709,635,0.014654839953721558,38,2593,all
71,3200810564,0.07335426649625039,0.029266465126618936,52.37494627832278,714,0.006955422067657287,22,3163,all
72,3200810958,0.15670733321884558,0.07193694839834143,187.89209252939585,1199,0.07049763033175356,357,5064,all
73,3206192213,0.024862285310037514,0.010963907446552235,14.246089482651495,573,0.010526315789473684,27,2565,all
74,3200801629,0.11824799099029124,0.05602775946567372,125.93411040466016,1065,0.049086506713625355,223,4543,all
75,3206211940,0.08860945016403123,0.04138399437158784,91.0905147686241,1028,0.028341887971434946,127,4481,all
76,3206223309,0.04500202753847371,0.014529600285535295,29.791342230469596,662,0.005636978579481398,15,2661,all
77,3206275818,0.024569421662975495,0.008204136740164335,9.778629821864246,398,0.01124859392575928,20,1778,all
78,3200811428,0.06091591051872647,0.023023606584973374,44.46861467867032,730,0.010756089844985764,34,3161,all
79,3200810876,0.014335401902640113,0.002796633725703809,5.891850181985086,411,0.0017123287671232876,3,1752,all
80,3206252771,0.024066116546817572,0.007126011582453652,14.824727792839624,616,0.022857142857142857,60,2625,all
81,3206319497,0.2591187791828315,0.11429771677340014,240.4622270816676,928,0.34784871616932683,2005,5764,all
82,3206212365,0.07322253062493586,0.03169838400769685,70.14718433868856,958,0.017270737046947215,71,4111,all
83,3200808407,0.03677475538750242,0.013595437172764024,27.21331898675179,740,0.006515668631709587,21,3223,all
84,3206233263,0.03325364176439173,0.00929412242710585,3.45837874349674,104,0.009029345372460496,4,443,all
85,3200812731,0.020055575780645988,0.004611162366008489,4.953727217819559,247,0.0036101083032490976,4,1108,all
86,3206225730,0.023361026446185033,0.008644273640184223,17.193715464392184,736,0.0025380710659898475,8,3152,all
87,3206270911,0.028548632625840124,0.011761872402629303,8.907173379262119,312,0.030087094220110848,38,1263,all
88,3206320497,0.06700911316355082,0.025069940765028487,35.58183908984549,531,0.008959044368600682,21,2344,all
89,3206191883,0.011890076734241651,0.0035957448962862662,6.468201743427458,544,0.006260434056761269,15,2396,all
90,3200797037,0.027034814238698638,0.011608782216599148,16.518271499844868,611,0.022863568215892055,61,2668,all
91,3206200618,0.030710304355664297,0.01356541719924843,15.07875943863117,491,0.0035257822829440283,8,2269,all
92,3206227122,0.02594747700133354,0.007274912734220228,18.11133894693081,698,0.006016042780748663,18,2992,all
93,3206247284,0.043119028121349684,0.013923045463516016,22.637489763708583,525,0.012351124834583149,28,2267,all
94,3200811144,0.04541269888068196,0.02021973281802067,36.51180990006829,804,0.01992492058908461,69,3463,all
95,3200811325,0.03992586308662802,0.014716054553050086,24.43462820901635,612,0.002224694104560623,6,2697,all
96,3207644853,0.03322687177109737,0.012488172763749108,15.948898450126737,480,0.003929273084479371,8,2036,all
97,3200811447,0.042691197021389314,0.01929566075338249,25.315879833683862,593,0.0038284839203675345,10,2612,all
98,3200808393,0.04101757073620957,0.013712697041387797,25.061735719824046,611,0.006636250518457071,16,2411,all
99,3206325269,0.20347663700763619,0.10021767144599653,224.63820725643035,1104,0.060983329816416965,289,4739,all
